safe_address,token,first_signup_of_avatar,most_recent_signup_of_avatar,avatar_hash
0x7b7f03a22f8a18b307a0cee266a745b9a8827f3b,0x7261884fb82a6617fb75d0e1fe01fd9881368f8e,14073875,14073875,81849e75960dbf51dfef11cec1473c07b05ad0692fedcc84efbe8f7ce38ca1ab
0x6ab500931a7194d67ce7fd3239f89d4a63d86fd1,0x03d09ee5af6784a38a4cb0e32e3b33b03de745ab,12563901,12563901,81a5fe1af3702f3f692481ea082a0ad16f8a84293b3f2ee2e3de1e054a7075f8
0x961147a809336f81ee9116791b78f6c5fe097c5f,0xae49c0b63bb8729e8c4c490930d830f884c9c60c,18592258,18592258,81b2a495dfac651f2fdb11270697d38fa35df6b9de42db0be09152ef97e75be9
0x2f161f88d2bcbca117e2e7e47a355db1b0ad6cfb,0x717c6c0d5f0e09c981034db1e870db97aebb197e,16743101,16743101,81c46c161b9ed3c0647d16a30d283d53dc55e813037ad0d026b4669fbda53c57
0xb9b544918cd9e365db335b8e5de15b479ac31c98,0x4d1546ef397ed7cc08ddc14c5dc6a4c460fae53f,12570684,12570684,81cefee9f59e33b50f62691bc872628b5b2b1f91e2d1d4638b336498c9032e90
0x9fa2ed2e090c82f1a80c1b00b3a02af73cab11fb,0xef33b503c389a459f288782078d9c7e92bd9af64,14110779,14110779,822297b4c0d38a0812bca9cd5a63c2b42c1ef2039097a7d99d7cf5ba596f07f6
0x42cde592547c2d621372c4f5e552de399c2f69e4,0x515f86cf53eb92c1314b809d20e5abd276590a20,14245404,14245404,82960432c8d572d1d4b0c4d9ec20e7a513602e46f24575204a99494bf9432fd4
0xeea0b7559b1ea3af87b5c4ab03659f52c66f8696,0x39fb56f86f444dcc88cd9dedc4443f9da9fd5df5,18750734,18750734,82cdd06e0272780291c767bd729bf1f8d5442ca81e5a428527ae0547569f91d6
0xcf876ebdf6a6c75b97ca061bd9f9df9fc22836f4,0xc669720ece2a2fc34ac75a3dc105f5da5f3a0587,14089992,14089992,82d6da793fbb3d863870dc2aafd1cd3a6b2750ba08b4a36d45552d5065bfac57
0x085100a0a9bb8a80ae619ab334efe683714e559a,0x712090e9cc461b6110b21d78f31831362930bf0a,12563853,12563853,832f63c4c36c2d032a687c556f55ca9f6f0dc63e7382266a9bf9f52341bda9a4
0x703003e2260137e89c9d73077c56dc6454e08fde,0xe64fa9535aae9677039086d62ee83b67b12f9d67,12904945,12904945,83344d1b4eee4fc92659541bbb05a780b7d73aa4167afa96db375d877d305111
0x0e1b52e0975f1c3fa2b4c7a47beb4b8f8b46db2c,0x75c5304829f8516c0bb7ec201e7a448d64b9896b,14109408,14109408,83d443861e8307c57f9a9c1612d43a65070cc9d6979de63f9836c6c0d22fb46e
0xbf3fa83cf9fb9a48dfa85d9f544954357185b814,0x73c2636c830c116c913bfa6a7eb6bd41352c7853,13709065,13709065,83fc86275a12230825d3d28149d8695f3f8d240cd1b0b4ef72023fceaa683658
0xd7bca6fc6754a222799392fa2ce5b958267318fc,0xb51f93349ed78e4ad24182a8ac80f33dd520abe3,13234129,13234129,845160f8581c7bcdae89ef52c51a5cc275bb2b6a5723b4d523f7ac938318ece8
0x73972a73330a72f18e8c408cac79b7ea10d500da,0x5a07de98b68e90b64ce23665fc5221d3c39a6e04,14090490,14090490,84542291720b53dedbfcf12cc9d7631ad4bd4843d8a986f7c93376dd8be2a23d
0xcbc5227aa02f50c8f248d6b78f9a803314769f28,0x0d89e43686629a59e509b7e70809b67cc32dedf0,12638634,12638634,84605ae2dd5a4564ab572996d7e3e62c91f4e0de19695437d52fc3527af34486
0x8559de39ec7166833fe72302b74a0a29175acb37,0x06270380f5d5eef0f3f28370720e432125c16f2c,14008353,14008353,846124bba17436ac230ad8400f49b64c8cd08bbbaf247795e9de11f7dc3d72a7
0x4a5a77a92efb4f92b2144aaf5553d5754fe2669b,0xec31e0dd60ff113c5c0784f4f224f8c0ac55f513,13326328,13326328,84748ced4db717f17a03bbceef6f539729dd75e562d8c9012d5cce0729f7f21c
0x4e1dfd305b90c070dde11b25c1aa58aa89c2aa7c,0xde65a1269e0c30fc702ab7a09d7ea18b0f76cf32,12792391,12792391,84a11ff036ccfa68fda8a31f200dbfe0f310f14da3bd2179f1bef76a1bc0d211
0x5ce6873e390e7403a8fe26e4c4d9ea58e8587692,0xe43000b915a6bd150ff45c326ac2960ec1a56679,14507904,14507904,84b21059370423668889039db62d8c3c05008ff537f7acbf42d7c3e9894fcfd8
0xbcebc3ddde3765543b6b4c195ec62eafc5b449f3,0xc0268fe658d58c49ddd949c3e4d78bc2fc73a709,18650797,18650797,84ed220ef683b0ab6820919c75d6c15f56ef90561dd83137be2a51e8c3dc7328
0xae8fa95f1352bf2f1201dd3c509fe20b9ea57eeb,0x5195be2fc430a1adc1986051a4ca5a4648519f16,12602248,12602248,850d0004f833cb168de8e2e11a8408a0f4f61cf0084c17c63594890de930157a
0x7381bc2b7eaee17be2d02257d4314fea8d2e7f63,0xe66852139bb0781e62c8595ca2d3e2057fc986c4,12608942,12608942,854c83eed81b5f053b84f788cfe63a00a86f21e65cd9f21782358253dbc68247
0x609a22c368fa18dc8dbba7f5ca613b9919124515,0x0b439266abd2e1d7ea55941bc56653d1b3417dbe,18616575,18616575,85534e22ab844a946d92e9df8a1cb2ba834068d73792d94c5a79a26c41b65666
0xf85bc12dad34754c652a04cc9bd8ec8749b49c18,0x04969256f1d05ae6d5df168132b6ab8db095a14a,18548146,18548146,85a780207ff1aa973b428d47a3241c85ed362cbf4f7053b6b963f8a5193f9acb
0x1df4d923364864d3e0ac459da064f72221fc29bc,0x0abd8efd9fa14b7f36a671553967f444087e9bd4,18588033,18588033,862c52ab09e0cb8850d8d3a1dc1e80c9a2777adfd693a96e8652766f24870328
0xa3559ddd5d808f0f00eafa31f3d437acd81b8eda,0x028a28dae040c3314eee23e5896eecfdf2303635,13525747,13525747,866d21367620165082e63cc11df327e4683791607b8817be7d4b15099a7b8bcd
0x85ac5d4e94714b23dcddb5345627eb2822839bad,0x288fa4494aa6097af9edb921dd14ed0ab4d0b577,12674022,12674022,8672b3ee88aefa6bf10b4ae625e2e821349c9db72a74cff82a89acb618491d4d
0xa291929c0f37f493c4d24ed1bd26d3af22500498,0xa042de4b8fccf729fd8f4e48f5a85acc6c962b9a,12603969,12603969,86aef0a334a6806c88752c150eaf54921a1121b219e3f2499c04996f5efee78f
0x8aeed5ce22dc2b041519b689be581ff054cce2e2,,20224490,20224490,87da1fca2f84e9151dd25d149e74e3fa484eb949ea1a9842890c76e3549add59
0x871a50c53e60e107a5236591d079f93fcd477006,0x6df7ff9dede90f96337cc7ead22e23ff2f28539e,18642884,18642884,87ef19c1068954b214d41076f8e33c402c5edaf55d7648aba1175535cb0d803d
0x15c9f364ff96e4d7a75eda2c9e2b93a74d2d7ab1,0xcdfea5d998f1910a341d39e185b345b82ab8f996,12841148,12841148,8820d5363ccb9d49111818964815adb3129fd1bb78e57a323a09f964f1f72e23
0x5bdb7846e675d1fd65c3de4d6ceb29061ff5afe5,0xe35bfceb77ffcab0aebb83e3daad434d97922bf4,18673162,18673162,886e7af2707b5d646e44886a7ba6e8611cdcb7c3fe8d7807c8a0905c38853d0f
0x0779c1cd12d6a3df03eef68390146ceac83fc396,0xf0d5b3edaa0e50e5ee0dbd545c7848334929e61c,14245336,14245336,88a9c663536925cc163a169d4e067622e2105d7f6894260f980a944f9b0bef88
0xc55c95acd541d734bbb867994ea56407aa843eee,0xbbfca0d442653a3b9c07642f44952c3a32f125d0,18552450,18552450,8942d4ff335f6bfeb72110f47f7e6e9882f564f5ccc01d2e634b8b83e8a1809e
0x9b77814b1ff7293eb660f85c7d6a5e6ae881ed42,0xd4ce9a29801abdd69e7b5e53d9081608899d89cc,12640528,12640528,896b2e6cbb41ef1d5125bcf8ef721006eefc3e203ea07b322db54bc3df3fc6d6
0xc37afbc4cefe4b36055226e00b9e7385c03ebde7,0xb0327a3751c4486b0cc3ebfdadfb326f4b38e6bf,13993366,13993366,898a0b1f7287f27196d255c2942d825bf65e4b7b169a928f12234ddb4f412e92
0x691e0f4588314a6d57450836d11ae80510a1429e,0x9784e2950c8aa878e2f4a27f742c2862f2851dc4,26422795,26422795,89be98c4525bfb760333505b5525214940fd139317de2abe43e5f201bd2702b9
0x1d5487500d7f7562a7a0717eeeb2ce7dd73dc6c8,0x84bfeada34f9a238f5740b5401044eb442a24226,13726623,13726623,89d86b637d1f46f4ded25ea81f07ab98fce4edf10b3cb227306821f5210db57c
0xe4754cfccbdaa5fc2aab89dad5dde80750d0937a,0x6d99093ff622257ded9a55d8a640152dc9f3daf8,12809945,12809945,8a3e57ac43ce15f9abac009b3cb58b78fcdf54bec26ad05f0fc849a89231b42f
0x6ca5017b336149a6c7cdea797495796f3e4186de,0xce24e07fc9115c40c5f1ecea5adfbdcdef0e226d,14039066,14039066,8a4f7088a960691c7e026d51c24d6b228f2ef26d756112ad120482fbc25f683f
0xab58ffb3f9b7a6277b99aca77b462517b422e5ba,0x29c8a56db7511e5db26849a2f7cfa423ee80d67b,18582012,18582012,8a509f2ce20179e93cbb88fd869f8ab9f989b90eceb230a61599e8fae0884d89
0x6c8568463689912b1b5b99f52957a30e19f688ba,0x4c1586d3b28a4f97ae17ab63bbc540ffd3cdb2f1,13728140,13728140,8a734d6f466177abeac102b1b256df0bcf38329b19e1b5498cc0e4ab83cb4f28
0xc7211dada1ba01e68c07f81daeadf02e999081bf,0xbaa361d1fec210041c5adc2fa5f40ec3376e37a4,12680042,12680042,8abbe891738525a0f1193739c3bbe8cbde78f9d4b7d70e74e8b9d13840cdfc02
0x3c7749641acd6b0593d47880d4ac87b688dc3466,0x1837b01810b1686ef8a1afeead660491aa4275f6,13713395,13713395,8acdc6e99d3825ec271f857a7edef78cefb215a7b8cdc531712e5696482c6a06
0x4992ce822adc58e1d7e04612be4aa580b6768f71,0xa129e53fab17957f3dfa0f3ef4c61da7ca8c0d4f,14090582,14090582,8b2b9c84881880a5401fa4ca571f2fb5b9031a9cd2bf19cbe3716afec03da527
0x2eb20312e329aed8fe9ce98861492a55dc98160b,0x2efaca2dc8143dddd3552404922c8ce5cf46376c,18258203,18258203,8b630b12cf0b69a4cb8084fdbfd3222d89056139faf76c1a0dc3f853272c5994
0xc019a4570ee0db3b2863b1b3b07c29c11db2ba4f,,17145609,17145609,8b7fb9abb725cbae6962cac8e8c31ea353bfc5107f824e1a03d16f55f8f23711
0xde3e0822f8dbed34115eb71fd7776767bcc49e27,0xf8e25bf72225f308fa208cb9bc67b42600977ee3,14040012,14040012,8c225a4c841e51242ba6dc5c8febd1c2a9501dca3cdaa31342a00e74428ed711
0xb6dacaa94428b130e85402beb0e44b79c4cb1eb0,0x5f4d8d24da917caaa3e34bd8ad99675df32ea8c5,12671518,12671518,8c2ecfb3360920e27ccb88dfe4a76fdd0140ce6c42eecbe229e799db260c6cb3
0xbb3a4481d4250c8c0f870b467cf18adb954657e6,0xd0804e0c85843afd421ca39a10a8b5f3ba74661b,13716452,13716452,8c3a8fd5d1b81f0b8ec1c972aa190e395ffde5e932b1beaf0b5c220db384b0ae
0xe8d9f4ce749eefaa3f09c5db4fb52d83d689199a,0xd4c787d50ccb4db3181fd418bf11fc005daf0610,14058207,14058207,8c86519b4bad9b053c4cb81a2f04546f8f7fa659a1e9fd85791be81b9f895c5e
0x4eeb4463d543c8a17b918ae9f97920b8ae7e098a,0xa76ced98bf1876ea5c2650e36701b2083278602e,18610383,18610383,8c9b2bc8e51cdb626693c3c333c74c99f87655001b47b43be3d994763085c736
0x9e22c3cb863dd986c48278f1067fce7e7c3e0bc0,0x6b178a9683cabd5888273b339a482da74c4322c6,18587332,18587332,8d0283bd3e4d97e7cb30d80a1a9429dee45a9b647e8cae64e248652ce67ce3a3
0x19058d856360888946e6ab9e05eef5a241a7ef99,0xf0cfc6521265c4dbdf577720b405883b495c0d39,14024663,14024663,8d107a8344d654e4db0c9582280ab6357f42030482f60b182e0bb0fcb24daedf
0x55c357fdbb697cbb9759f10bd3eb7d76260557cc,0x89b36dff7ac7d9eba032e744b6d70d467f0ad8b4,12570177,12570177,8d4bb81522161e87bc660d7fbc2de6d9ea70260e48739c07daf78836579fbb83
0x05020c72fa651492992d8b5f28f84e37f949f026,0x3da4d44222ca578fdc00e7fbfada093ac213b356,14042625,14042625,8d677f951548251a57644a1963330d6caa8618217e6c4170e226346a0bcafe58
0x955cca25283b8fe5b5e230e9f438a2e35ab467f2,0x394b7b46a9ad2f98b2326d41f5d9d103fb9ab285,12883358,12883358,8d76fdada4b52b1e025ed2cf9a89f9afe279d2868939486debdfa507095ade1d
0x2cb443f78748034894f60d9fe1e5c0506d0f4c76,0x972993bb550c735d70178cf86a3a5e0b1033bd3f,14040633,14040633,8db4e6d1782345c476df9c8afcb1be9644364bb665b19b941403fe97205dd414
0x1168c32e3c226e9d7230d53a5143a9bded7854ac,0xc1698f649ec9b319d6b38470b8b85e270169f15d,14007354,14007354,8db6b3786a80f1fca30aa7104031e1064e0c68fb568986b7c2147b623547fef5
0xdfdbac023e76e301130e7f54c3dc436e9a81958f,0xe4198de3d41323d449e0f4a796986c91e4d0ac91,18587184,18587184,8dbb3d247c726f4fbe877b82f4dd5cd2d1229b49911f8d75c64bfaa60ff2e2a6
0x67d0fb8df70c0f2f4835153614cc4d9c0dbf5ecc,0x54eb5b160d92f36fa35f12c443259f7566420659,14090034,14090034,8ddc9583469d1c20c5d9b6254f162545d086db3e8ec41cc5b9ca757e12a99e35
0x62437ff88cf601bb8d8a5296506a5abdb0bc6371,0xbd05f326fe86d764e01539d94b2f197372a5f22f,18544308,18544308,8dddc1da6f92a34c581c01217b4ab3f98aaade0a3eb73ec3182cff162ec5de77
0xcbb1f60455a5e7078645e85c656b90de154a04de,0x437769a35c0524e25bb521f0b18858ea51133a5b,12600928,12600928,8e3f8a9f8415ccadf67bc2c9b723d701e5ec3813913388868793b9d5aee7e234
0xbc01a201c3875d7a6fca4e28ea78c9cd0fa8a9d5,0x58f85997378eff060cf879cd333087d3d0a392f8,15246424,15246424,8e643e2fba337e87b7a23fb49b752c65bddcb3b47f3f380adc1b738c10adce56
0x21ac7c6a4727e29605faed5599cea58041bb95b3,0xd0b1e293ff30e9385d17f3f684e0030b87b365ac,13514997,13514997,8ebe86f3e7c8b6045b511cd2f9dfe5db2090da725760269ba3cadd87963539e1
0x47564bb55466df425137e0b8fd83738dabd29fbc,0xb930be2164e599041447b2b71ec49aa9bd1de3aa,14009392,14009392,8f018e39727395a922c90034f0c2c22eccac9f16839072e3ffbec395c325f97e
0x6ebb9d4a4e844e047ac8c8dbda0a99f19bcef216,0xbad1225f875987e86d44516e9a711234a9437dd4,14009392,14009392,8f018e39727395a922c90034f0c2c22eccac9f16839072e3ffbec395c325f97e
0x24c2e51ae048e63ab621d36ff10e7e14bf08bf07,0xbc1f80937631c1edf4a8a72d734f6477b49ae85a,18770916,18770916,8f17bd392b73479c0639a5671a962233f12071cb4af9908c9627e13cde485e6d
0x0c736c1e9617d0f50c625f1d1185a8cd88c99c76,0x0b19ab378d3f93c4be6acdfcd93a603b8fcff59f,13327775,13327775,8f18e6b20c628e39441dff4fef23a70ff0ba1d5a9856fdf7893f20ac884705e2
0xe1800ec40d50bd14c00c8d279c01346f467409a6,0xbd00796ed5fff3452e0b0b957f0835a133eedfad,13725088,13725088,8f3a29ae884dc98be14eac18e7aaf1f51e3aff6645142159b08af81ca904dc05
0xa7a1dea1e74b795f420c001c29fc289baf582768,0xf951fbcc373ac595ff33329a35184858f5165452,16784868,16784868,8f5214dd49a111cf740d8b4eb5c75314b8cb16883ba8edeb22d51b2cbc8d0d14
0xa0cb42ddbad84f96e91709fd7f767903f13818aa,0x6578db82bf8a14c97ffc7538ca58db85bd4118a3,14075644,14075644,8f98c9d662fffac5272827e8661d0bbdafeea5d3b7a20207174baab8a92c3a13
0x2e21a9df9aa9edcd7abd4f38a4e55ab1a638e1f0,0x0348cf2759db7db24f1adac156cc0aa4310b5b55,14075644,14075644,8f98c9d662fffac5272827e8661d0bbdafeea5d3b7a20207174baab8a92c3a13
0xacc76636bfd161feaad505d46320f6f8b33ae1eb,0x0b848ece7cfddbf722cadf47820c5fd965f89626,18568696,18568696,8faf00909ca12631adb98f2a863f456580abf570050f68834977021f3bc1d047
0x5bb2fc9fbfc5581ac229f69a7a0e00c6205a5eae,0xa65e836eae04f5ecf380ea93bdd0da79ef793a49,13532940,13532940,8fc369f4a3014e03ab47a3d4370636faeff8e870a862a5e018b5c3d813b0b883
0x14cde31b913e9511e2ecb863b0fd7623aab41977,0x8875ce7c575dcd3e63107dad09a0a515ffe484b3,12601372,12601372,8fefaf70722ec6791d74f2471875afe71779f333fa12e53f0e78c4e787a3cd5f
0xf3bbea0bac8e003a3e008b03bb9fbf4ff96e3e4f,0x05fab24cd91b58c079f2a9e5a82ac2566f137832,18680853,18680853,9000f2ad562232529945ecdd14588f67853f0e59e373c6d2b7df53ddf6a6deeb
0xfab088a46719cd1ec4a420c7febeec0761d9b023,0x47b6e0130a5346ca6738b28ab8a7ebb70f607d4c,14057570,14057570,902cfc04e9a2d5326f6738ee7d4a260bf695f00fc76502a387a4f05d1aafeed9
0xcd4beb42fb09924d75171603776ff7c3d0095bd4,0x60ccec1584fa5af3927a5a65405cc0d5e8e713bf,13713119,13713119,9044a0767a7b0f45936711fde72626702c239e4a1b4c8e288112fdd73975ee65
0x11fc613a0198b7364466cbf3764c34d50de2171c,0x5b43b6c596e8362634b34d095d2a52bbe263855c,18613586,18613586,9051f261f8dc12a58be0f63e234afc944545a39c645203cee2b2884c39154b3e
0xc4219ba3dcaa60e4b91767f1c820a5a5567a67dd,0x5b71d9a0ee3a820f64aa0cbdddcd2c0d338f6ea2,16777939,16777939,910f68d7604f5248f439eb66f891df63025591c37d7a5e9c088173db9d0040ef
0xff06a03163c1b41718a152a17ded615d47653fae,0xd13909dbe0ed8769cc34a4e282f653504e02204b,15611289,15611289,912a04494a469bb21355ac7a070d572b7c701af075d01dfc72706bdb0788e629
0xfaa68651fa75761dfbc9da3d6c58cc09274df97e,0x5aee009f5525a19f8dd3fab8ba544611c674d712,12568201,12568201,916751904e8c6c528a04d6a789842115a1b876e8b8c43e70ac93fc64ddf3f2b9
0x77a6de6e9d81319613474fe31eecd843d0d76780,0x7eb8d0694cbd6b2887f74d510bf824bec710e2f2,13358902,13358902,919115e1bab174427c628a589742b7b0b8072ce89833850dc0b344f34ab142b0
0xb8a79d0cbd8999382b5de43bea126f87ee572c6f,0x26c4630f02a535ab4bcb6eaa9f095ed0282b551c,18644304,18644304,919f3b44383a5a7348eb9061ee93d824ebe41e25e798becdaba3fd8192e31e11
0xf8139179f803ba3a58b71edc7b511d78ab88a19f,0x96a13d12a4f2197483b4bc01ed7fb4a7e3dbdb15,18612890,18612890,91b082517dc4e2d98357fd2976422d4882b16e1c21128c2b4e2ae08f2e48ff3b
0x83c02c6deddcd792fb518cd3ec2614d5f5b87e9f,0xe17feb62f5f179dd0662b82cf4fe457c977f4db9,13716408,13716408,91c112f9c0523ec80d51c003cfa2961c27fd68ced2cc57b4c4cd2f1302e48393
0x6f88c6f11479464ec1b26fd9f28110e9ebe59d66,0x4f327c9aeb8515c59903133d8ca527c69de12780,15257425,15257425,91f311cf375d56cac4d8b7005285cc21cabbf3b5953ee5b15dee33046805e4c5
0x54572e210e1d09f6f26b1c57d7032fd8bf3a9c4b,0x53504dd1b483b77767224f2d6079cddb729b1c95,14023455,14023455,922b7ca6b6bc7093442b7ab116a74066fab5f0325c1cb6c7d42b2b6a9dea83e6
0xfa4446e10d906deaf78c5383c2e45ae7b0ea2f53,0x25c222e2bce474838944c4ce0c9b1310f5a28396,16785060,16785060,92763c7084eae853eab2abc1abe0e1426875055697fdb600f3b095b7c5c7850c
0x059b0324010aa2a3e257c4aec4981d4cfab426e8,0xd7a05a68f74da0a457dbbb4450d63948c0e1104b,12655129,12655129,927b0015c71e6d58129c40ebf0a0c5b52ee0edd25c536d921405c074d53c30ff
0x927b2b4a6f286e076e1f9a025cbcd569e3070416,0x8870e5cb27048bc0f267e590f0e8742ce29f9768,16744137,16744137,92ae9854b51544597add868be846757254f0968f2f4b65994f36d50c1674a755
0xfb7cf1b87d9a562b3d11722f69936017939c1efd,,18632849,18632849,92b203c2d150c06509615d45451258a914714b455b4a703b4f31f9cb7c0eeead
0x85721cece9db6557abbe3149b96003dc602e157d,0xed7827984d35fdb6e5d1dc931b3693476dbc4ed0,12860934,12860934,92eab5659270178244ee2de60a24e1b6b6bbbb57b7fa08d2929fc48fd76af38d
0x41cf17d5330e50189b9442c89cd4fac3b793cf2f,0xebbc39b27d0069a1c7f265314880b25aca7ac52f,18759938,18759938,92fb3823a5f2f0698433d181dabe3b2adbecd5e6b0a3642fce65a6c06eff7c1a
0xcaad58dd1d42fefe091c571817b4ec175e4ccc37,0x9bd1c097de5030dcf60a64d4fcfa6513079b939d,13500126,13500126,9322a38e0b4d384e6888650b60778d47773dbe2f0cace6e57ce8f3d73c6ff78b
0x9301b696ddf3b35899fe6761243ce4dd4fbcb7fc,0xd53db4cc59c627fb23dfabf9b8e7f947e9ed4205,13510667,13510667,936391966d4b9d9b2ab102ef0527740f42993792374b21b9fe723c0cc94821d7
0x55983f617930fce9cf99564960457df45280d9ab,0xa54aec010beb0cc1fc89d7db1377e25062c407c8,18772872,18772872,938ed68b5901ecffe020d9875853dcab85a65b7c469d03f4eb966d91c6638e1c
0x42a22bf264e6e2f1043b10443fd33bfa07ab13ab,0x168b0d8536d7a24fdc4528ef9161b01849d58b7b,13709083,13709083,9405f3305b6dec6c85a0e3f16393dbf075dfa32de38c331cee3ed149df07fdc9
0xa396307eb3391a50fdf459b648f8449601456f0d,0x03ed0395a1141069dc71cfe1cec643eda718a94a,18642723,18642723,949e5032f5ebbf11324eff4bfe30fd457fbfce9749c5094e0abc5d0f5825c139
0x561e3beee2f7dcc64241f964b20b56216079970e,0x3dbd3ac39d004c7e5361e84bdd93e6bc0674b996,18558363,18558363,94be8c3bbcb1cda5f62a38cc8e0c59bfcae69eee7cb29fa473c0ae2844d12ab3
0xc330adfd7103cae70074c2be17bd5df27ead8b72,0xfc4a4fc07c83e4e3537726871fde40f0d11bd845,18547688,18547688,94c36cf7b333940fceea0e1514c834b6a52975d69a5c7282a83c93bfa7ed01de
0xe30f7800bde6322e79b3fa115b47fc49e4738f86,0x44eef97b914360a459c544f45e4866eb00cf8b02,13991511,13991511,94c701077a399ef108dcc818e6ad0e457b83f624e4de850682f48fde04b5d3dd
0x63d4fb5176bee2c1d0bd5ce04cca492a8433ca23,0x3b5ae6ed0b5a42a1f011b134ecc08b3a75228e5e,14102377,14102377,94dae64ea376b99c3f2d103c3a3bef436c07974e2b2ae5afc2a59c478ff2a6ca
0x2159446ac7fbb3e552a688eb12e4cd242a42efbc,0x9fc850ba919cfb7737b27df372987cf9c2a684db,12673838,12673838,95081b673b92b9b2e361a9580efc6e52d7d956943a906008c3ec6ce4119fea77
0xc71a35216741eb61c21f4c2655d0d7d787fa73b9,0xbdc30776e484caba5d0864a15c730da3ef5abfda,12914116,12914116,9548b83dd7e480c2faaeffb4cf04a17fe418dfb7951afe7567fc6a1b710bc7e3
0x71fbcc59cab2a9333b441048d576983aebf5e5fc,0x75445b1c37b5a1d659dad2cfb09a78d4b5431500,18545492,18545492,95ff1f70279459187709f80b11bbccf8713986c9eac82b85da05b9d6d91a7cd3
0xf67320342fa7ee4ae548cb5becc79040b23f6376,0x75975c000ab45c957165384c2c98d2d18e19a0bc,12975678,12975678,96545fa16eb740c7816b4b9cc01284ca9691df54c3a913266512b7df58dd2ed9
0x7606d6691613e852ff9940d7fb9bc8c98977f130,0xd7d32eb700c01531c0a7f8c60c2cea3bb11793cb,12643925,12643925,969b42b340e0068543d2fe56855f72423eba9a1cc6899a83155ac861f2cca7ff
0xed174d69918623b98d95e1794a261729304740b7,0xe1ba728470c265700fc32e44c07ccc5ade81dd51,16742775,16742775,96bdb7d1e259dcb8b481b8b2c6d64ab9c8e0e3dc451210a2d35dadf3e25a69f0
0x15cddf52d511c9736eb43395a77bf419c57f581c,0xacc3fad898bb6cc9681afc37e0bd7978944e8bad,12652753,12652753,9723e4189a8accf41918713118299757d9c802312ae11f7b76dcf0bfcee654e3
0xb74ccfad4f14277dfbbdb018e927292c90af921b,,26667165,26667165,9729ac5bb70865e9a32aae62b6c4645565a659bedaa9784f4b5fb35cea3b1240
0x3fe834238aece1421bd3bcbdd056c715b958ac25,0xbbc0eb44334db1b600c890d71aa6388561fab195,18742523,18742523,972b15f5a0b6aea919cdf7d7866fefcadd8ac7e376f8cc723ab42aff59315ec1
0x47cc856fa51ea569e622edd31b156d056c3bd8db,0xb055c2456ec1df17b54971385d3ffaf8b92e4f21,12573201,12573201,9781dae9e3b277e5d26b5e7cf5dbfc9cd1d91948ea6ec68bbc04f61bac3f37a5
0xf5f9b371cfa0e0ad3dda930772b8d7e20ab629e9,0x571582eff5045d99374acc36dafa95f1739013c7,14022491,14022491,97a5231775b19fe3182d748fb2af8cebf1581501bf54c416b99388938067be6d
0x28bd9b1113c6e5fbab05090666a96aa4b978a709,0xc84b5f5826b22749dd63dd91094e5923b731429b,12652766,12652766,97bd051a76270b35b3add0c7057f66cf00848e0009f4759184fe4c27f016865d
0x820f9ad22d1563c24a3e911e71da1cc33ec46875,0xe840184374cf7dc434d376ae5d26a2d6b07a7be9,18814866,18814866,980e68ad6a58364b56e0d8d0ed2be20ecbd31171412d8d1d60071c6ff102a6e8
0xc69a606169fa8c84c07d322e89195acd6d8b0149,0xa29018ceb8b811eb796ffe28beaf0a348ccb22e4,12767831,12767831,981eb90e580228c6931f3622acef026b57fef992f8b031f515cad52c8c52d5dc
0x44f49a997922bd59deebdc5d7456cc31c270a9ff,0x164c7770e23d3da7ff04eb91a4449ccfa39eedab,15257492,15257492,98306bf56c90c14e2360fefae8de1466d8a6b4ba01c65661e21e5fcec26594ed
0xd1f5332c39101264dafa7ec24397617790fc8f84,0xa039dca5df06759a4dd8e695a3794e0349de8b11,14058996,14058996,983548065c59446f28bd91c2069df9b975fe430391f53f251dafd9e7ad8a9cb1
0xea313ee6635f6129c218f1206180fb4ab37a3499,0x6982f98de831de3478d2680b7431d2579f62c7e6,13327459,13327459,990593dc885c29b9a3ab79e028879b9822e8a34a251a415f840b08536f0805c5
0xf7ab02764aff1c80798076bb36fc1794442162ff,0xe470112063f364461c6364b0bbb435c79cebe2cf,14090105,14090105,994c29489d774b0ce8f933b40f7c72fa78679fa68f73f6ad5dba5b3e4f4796e1
0x32bb27f179c02c8cc01441e1cd15249f0851b232,0xfb950e984ca1ceb423eb900782269a4d5a9558e8,13258427,13258427,9988a15bf8cac3c6e1c6827f8aada02b8f758672211389fc98715520a1f5ea1a
0x29553c2317a3a2fb35a39d6a3abf1e916aab51d3,0x6eb571ba45094958cb2812109a79ca86a95be873,14093432,14093432,99e62cb33ac37e8628e9248ca0a6476521d41f4360eaf575d4ef48c9ea2e8eb0
0xc3e0f9ffa1e614c0b7713c28dfb50dd74a6fb490,0xaec9e24deb676c0069ed6c1076f08a3bf9e60cdd,16753311,16753311,9a20f107d57a48098a06b55d1bf448a0d3c081b73d2f895c5788953d15b126ef
0x953dc3fb37231620205cd1f24f5ed56a7c511aca,0xe8f2fef594fbb69c28867978daaef6f645c96c1c,18702802,18702802,9a4808c0bb34180fcc81caf345dcbefbb6ecf4fd91dd59b5cc9f490013893915
0xa32110ed2e6ac4f697f47c44882bbd0f908e8dda,0x0ced5d64bc24d39ab10dd16f9821544f379bc568,13990839,13990839,9a5d2742c47314cca57a012277856dcd55ce68db72bd106bf006f8645a231d83
